disease,decimalLongitude,decimalLatitude
Dengue,-38.24,-8.62
Dengue,-47.79,-7.51
Dengue,-44.6,-6.85
Dengue,-39.99,-6.76
Dengue,-38.72,-5.49
Dengue,-49.86,-3.8
Dengue,-58.78,-3.14
Dengue,-50.69,0.49
Dengue,-48.03,-0.82
Dengue,-51.34,0.18
Dengue,-60.19,0.85
Dengue,-58.44,-1.08
Dengue,-60.14,2.79
Dengue,-52.31,-31.56
Dengue,-54.25,-28.58
Dengue,-47.79,-23.1
Dengue,-53.86,-22.06
Dengue,-45.07,-20.88
Dengue,-42.61,-18.8
Dengue,-41.54,-17.06
Dengue,-45.86,-16.94
Dengue,-53.61,-16.38
Dengue,-42.94,-15.02
Dengue,-51.53,-12.88
Dengue,-49.77,-12.84
Dengue,-49.04,-12.67
Dengue,-48.56,-11.93
Dengue,-57.91,-12.1
Dengue,-48.63,-11.07
Dengue,-70.01,-10.72
Dengue,-57.27,-9.93
Dengue,-69.42,-9.77
Dengue,-39.2,-9.19
Dengue,-42.65,-9.03
Dengue,-48.22,-8.36
Dengue,-38.73,-8.16
Dengue,-48.37,-7.65
Dengue,-41.18,-6.88
Dengue,-50.07,-5.53
Dengue,-49.91,-5.08
Dengue,-57.74,-1.11
Dengue,-50.57,-1.16
Dengue,-63.38,-0.14
Dengue,-50,-0.79
